date,query,device,cliques,impressoes,ctr,posicao
2026-02-06,cia maritima bh shopping,MOBILE,0,5,0.0,7.2
2026-02-06,cia maritima shopping mooca,MOBILE,0,1,0.0,10.0
2026-02-06,cia marítima curitiba,DESKTOP,0,1,0.0,60.0
2026-02-06,cinema alameda shopping,MOBILE,0,1,0.0,62.0
2026-02-06,cinema balneario shopping,DESKTOP,0,1,0.0,66.0
2026-02-06,cinema gnc nações em criciúma,DESKTOP,0,1,0.0,48.0
2026-02-06,cities in santa catarina,DESKTOP,0,1,0.0,12.0
2026-02-06,cities in santa catarina brazil,MOBILE,0,1,0.0,1.0
2026-02-06,"cities in santa catarina, brazil",MOBILE,0,1,0.0,1.0
2026-02-06,city in santa catarina,MOBILE,0,1,0.0,10.0
2026-02-06,cobasi,DESKTOP,0,4,0.0,10.0
2026-02-06,cobasi blumenau,DESKTOP,0,3,0.0,9.0
2026-02-06,cobasi blumenau,MOBILE,0,9,0.0,9.555555555555555
2026-02-06,cobasi blumenau norte shopping,MOBILE,0,1,0.0,12.0
2026-02-06,cobasi neumarkt,MOBILE,0,1,0.0,6.0
2026-02-06,cobasi norte shopping blumenau,MOBILE,0,1,0.0,10.0
2026-02-06,cobasi próximo,DESKTOP,0,1,0.0,38.0
2026-02-06,cobasi shopping neumarkt,DESKTOP,0,1,0.0,5.0
2026-02-06,cobasi shopping neumarkt,MOBILE,0,2,0.0,7.0
2026-02-06,colcci,DESKTOP,0,1,0.0,51.0
2026-02-06,colcci,MOBILE,0,3,0.0,38.0
2026-02-06,colcci brusque,DESKTOP,0,1,0.0,12.0
2026-02-06,constance,DESKTOP,0,3,0.0,9.666666666666666
2026-02-06,constance norte shopping,MOBILE,0,2,0.0,13.0
2026-02-06,continental shopping,MOBILE,0,4,0.0,6.25
2026-02-06,continente,DESKTOP,0,2,0.0,49.5
2026-02-06,continente,MOBILE,0,1,0.0,62.0
2026-02-06,continente cinema,MOBILE,0,1,0.0,59.0
2026-02-06,continente park shopping,DESKTOP,0,3,0.0,4.333333333333334
2026-02-06,continente park shopping,MOBILE,0,1,0.0,10.0
2026-02-06,continente park shopping florianópolis,DESKTOP,0,1,0.0,5.0
2026-02-06,continente park shopping florianópolis,MOBILE,0,2,0.0,6.5
2026-02-06,continente shoping,DESKTOP,0,1,0.0,7.0
2026-02-06,continente shopping,DESKTOP,0,103,0.0,6.067961165048544
2026-02-06,continente shopping,MOBILE,0,45,0.0,6.5777777777777775
2026-02-06,continente shopping brasil,MOBILE,0,1,0.0,1.0
2026-02-06,continente shopping do proprietário,MOBILE,0,2,0.0,2.0
2026-02-06,continente shopping endereço,MOBILE,0,1,0.0,1.0
2026-02-06,continente shopping estacionamento gratuito,DESKTOP,0,1,0.0,10.0
2026-02-06,continente shopping lojas,MOBILE,0,2,0.0,8.5
2026-02-06,continente shopping residences,DESKTOP,0,1,0.0,8.0
2026-02-06,continente shopping s,DESKTOP,0,1,0.0,9.0
2026-02-06,continente shopping são josé,DESKTOP,0,2,0.0,7.0
2026-02-06,continete shopping,MOBILE,0,1,0.0,10.0
2026-02-06,criciuma nacoes shopping,MOBILE,0,1,0.0,6.0
2026-02-06,croassonho,DESKTOP,0,1,0.0,9.0
2026-02-06,crocs continente shopping,MOBILE,0,1,0.0,13.0
2026-02-06,crocs norte shopping,DESKTOP,0,1,0.0,7.0
2026-02-06,crocs norte shopping,MOBILE,0,3,0.0,5.333333333333333
2026-02-06,crocs shopping continental,MOBILE,0,2,0.0,10.0
2026-02-06,cs residence,MOBILE,0,1,0.0,13.0
2026-02-06,cs residences,DESKTOP,0,1,0.0,7.0
2026-02-06,cs residences,MOBILE,0,1,0.0,8.0
2026-02-06,d spot,DESKTOP,0,1,0.0,23.0
2026-02-06,diniz otica,DESKTOP,0,6,0.0,11.0
2026-02-06,diretório de balneário shopping,MOBILE,0,1,0.0,10.0
2026-02-06,diretório de continente shopping,MOBILE,0,3,0.0,6.0
2026-02-06,do shopping,MOBILE,0,1,0.0,1.0
2026-02-06,dono de shopping,MOBILE,0,1,0.0,10.0
2026-02-06,dress to brasil,MOBILE,0,1,0.0,11.0
2026-02-06,em aj,MOBILE,0,1,0.0,8.0
2026-02-06,empresa de mailing,DESKTOP,0,1,0.0,95.0
2026-02-06,empresa jr,MOBILE,0,1,0.0,1.0
2026-02-06,empresas de mailing,DESKTOP,0,1,0.0,95.0
2026-02-06,empresas de shopping,DESKTOP,0,1,0.0,11.0
2026-02-06,en camboriu hay sephora,MOBILE,0,1,0.0,15.0
2026-02-06,endereco avatim bc,MOBILE,0,2,0.0,11.0
2026-02-06,endereço shopping neumarkt,MOBILE,0,1,0.0,1.0
2026-02-06,estacionamento balneario shopping,DESKTOP,0,1,0.0,5.0
2026-02-06,estacionamento balneario shopping,MOBILE,0,4,0.0,6.5
2026-02-06,estacionamento continente shopping,MOBILE,0,2,0.0,7.0
2026-02-06,estacionamento do shopping continente,DESKTOP,0,1,0.0,1.0
2026-02-06,estacionamento garten shopping,DESKTOP,0,2,0.0,9.0
2026-02-06,estacionamento garten shopping,MOBILE,0,2,0.0,10.0
2026-02-06,estacionamento neumarkt,MOBILE,0,1,0.0,1.0
2026-02-06,estacionamento shopping balneário,MOBILE,0,1,0.0,1.0
2026-02-06,estacionamento shopping continente,MOBILE,0,3,0.0,9.0
2026-02-06,estacionamento shopping neumarkt,MOBILE,0,3,0.0,4.666666666666666
2026-02-06,farm balneario shopping,MOBILE,0,1,0.0,8.0
2026-02-06,farm balneário camboriú,MOBILE,0,1,0.0,13.0
2026-02-06,fazer passaporte em joinville,MOBILE,0,1,0.0,1.0
2026-02-06,flavia alessandra,MOBILE,0,1,0.0,23.0
2026-02-06,flavia altheman,MOBILE,0,2,0.0,7.0
2026-02-06,florianópolis continente,DESKTOP,0,1,0.0,48.0
2026-02-06,forum continente,DESKTOP,0,1,0.0,8.0
2026-02-06,forum continente,MOBILE,0,1,0.0,10.0
2026-02-06,fotos de balneario shopping,MOBILE,0,4,0.0,4.25
2026-02-06,franquia da puket,MOBILE,0,1,0.0,4.0
2026-02-06,franquia do spoleto,MOBILE,0,1,0.0,8.0
2026-02-06,franquia em shopping,DESKTOP,0,1,0.0,41.0
2026-02-06,franquia imaginarium,MOBILE,0,1,0.0,49.0
2026-02-06,franquia levis,DESKTOP,0,2,0.0,10.0
2026-02-06,franquia luiza barcelos,MOBILE,0,1,0.0,10.0
2026-02-06,franquia pampili,DESKTOP,0,1,0.0,9.0
2026-02-06,franquia petite jolie,MOBILE,0,1,0.0,7.0
2026-02-06,franquia santa lolla,DESKTOP,0,1,0.0,12.0
2026-02-06,franquia santa lolla,MOBILE,0,3,0.0,8.666666666666668
2026-02-06,franquia shopping,DESKTOP,0,1,0.0,11.0
2026-02-06,franquias havanna,DESKTOP,0,1,0.0,31.0
2026-02-06,franquias milon,DESKTOP,0,1,0.0,24.0
2026-02-06,franquias mrcheney,DESKTOP,0,1,0.0,13.0
2026-02-06,franquias para shopping,DESKTOP,0,1,0.0,30.0
2026-02-06,fundo imobiliários de shopping,DESKTOP,0,1,0.0,38.0
2026-02-06,fundos imobiliarios de shopping,DESKTOP,0,1,0.0,54.0
2026-02-06,fundos imobiliarios shopping,DESKTOP,0,1,0.0,46.0
2026-02-06,fundos imobiliários de shopping,DESKTOP,0,1,0.0,37.0
2026-02-06,ganhador carro shopping neumarkt blumenau,MOBILE,0,1,0.0,9.0
2026-02-06,garden joinville,DESKTOP,0,1,0.0,6.0
2026-02-06,garden shopping joinville,MOBILE,0,2,0.0,6.5
2026-02-06,gartem,MOBILE,0,1,0.0,9.0
2026-02-06,garten,DESKTOP,0,5,0.0,7.4
2026-02-06,garten,MOBILE,0,5,0.0,8.6
2026-02-06,garten cookies,DESKTOP,0,1,0.0,11.0
2026-02-06,garten joinville,DESKTOP,0,2,0.0,4.0
2026-02-06,garten joinville,MOBILE,0,9,0.0,5.222222222222222
2026-02-06,garten lojas,DESKTOP,0,1,0.0,11.0
2026-02-06,garten shopping,DESKTOP,0,23,0.0,6.260869565217392
2026-02-06,garten shopping,MOBILE,0,12,0.0,8.083333333333332
2026-02-06,garten shopping cinema,MOBILE,0,1,0.0,16.0
2026-02-06,garten shopping joinville,DESKTOP,0,17,0.0,6.0588235294117645
2026-02-06,garten shopping joinville,MOBILE,0,9,0.0,6.111111111111111
2026-02-06,garten shopping joinville,TABLET,0,2,0.0,6.5
2026-02-06,german quiroga,DESKTOP,0,1,0.0,6.0
2026-02-06,girafas em joinville,MOBILE,0,1,0.0,10.0
2026-02-06,giraffas lem,MOBILE,0,1,0.0,9.0
2026-02-06,giraffas onde tem,DESKTOP,0,1,0.0,40.0
2026-02-06,grupo almeida,DESKTOP,0,2,0.0,4.0
2026-02-06,grupo shopping,DESKTOP,0,1,0.0,12.0
2026-02-06,guerreiro joias lojas,MOBILE,0,2,0.0,6.5
2026-02-06,horario funcionamento policia federal passaporte,MOBILE,0,2,0.0,1.5
2026-02-06,hugo boss catarina outlet,MOBILE,0,4,0.0,7.0
2026-02-06,hugo boss loja,MOBILE,0,1,0.0,6.0
2026-02-06,ibscoitê,DESKTOP,0,1,0.0,11.0
2026-02-06,ibscoitê,MOBILE,0,1,0.0,8.0
2026-02-06,iguatemi ri,DESKTOP,0,1,0.0,20.0
2026-02-06,imagens de balneário shopping,MOBILE,0,2,0.0,4.0
2026-02-06,imagens de boutique do pão de ló bal camb-sc,MOBILE,0,1,0.0,7.0
2026-02-06,imagens de paris 6 balneario camboriu,MOBILE,0,1,0.0,5.0
2026-02-06,imagens de shopping neumarkt,MOBILE,0,1,0.0,4.0
2026-02-06,imagens de unidade de polícia de imigração - pep garten shopping bom retiro,MOBILE,0,1,0.0,5.0
2026-02-06,imaginarium lojas rj,MOBILE,0,2,0.0,51.0
2026-02-06,isla balneario camboriu,MOBILE,0,1,0.0,9.0
2026-02-06,jo malone norteshopping,MOBILE,0,1,0.0,48.0
2026-02-06,joao eustaquio de almeida junior,MOBILE,0,1,0.0,7.0
2026-02-06,joge,DESKTOP,0,52,0.0,8.865384615384615
2026-02-06,joge,MOBILE,0,20,0.0,8.8
2026-02-06,jogê,DESKTOP,0,9,0.0,9.555555555555555
2026-02-06,joinville garten shopping,DESKTOP,0,3,0.0,6.333333333333333
2026-02-06,joinville garten shopping,MOBILE,0,5,0.0,6.6
2026-02-06,jun.com,MOBILE,0,1,0.0,4.0
2026-02-06,junior almeida,DESKTOP,0,1,0.0,10.0
2026-02-06,junior almeida,MOBILE,0,3,0.0,8.333333333333332
2026-02-06,junior shopping,MOBILE,0,1,0.0,8.0
2026-02-06,kfc em santa catarina,DESKTOP,0,1,0.0,19.0
2026-02-06,kfc santa catarina,MOBILE,0,1,0.0,12.0
2026-02-06,kopenhagen balneario shopping,MOBILE,0,2,0.0,9.0
2026-02-06,lacoste blumenau,MOBILE,0,2,0.0,6.0
2026-02-06,levi s,MOBILE,0,1,0.0,5.0
2026-02-06,levis norte shopping,MOBILE,0,3,0.0,12.666666666666666
2026-02-06,lez a lez joinville,MOBILE,0,1,0.0,14.0
2026-02-06,lez a lez significado,MOBILE,0,2,0.0,9.0
2026-02-06,lila colzani,DESKTOP,0,1,0.0,9.0
2026-02-06,lila colzani,MOBILE,0,1,0.0,5.0
2026-02-06,lilica e tigor,MOBILE,0,1,0.0,5.0
2026-02-06,lilica loja,MOBILE,0,1,0.0,11.0
2026-02-06,lilica ripilica,DESKTOP,0,1,0.0,6.0
2026-02-06,lilica ripilica,MOBILE,0,2,0.0,8.5
2026-02-06,lilica ripilica loja,MOBILE,0,1,0.0,8.0
2026-02-06,lilica tigor,MOBILE,0,4,0.0,19.5
2026-02-06,loja authentic feet,DESKTOP,0,1,0.0,12.0
2026-02-06,loja biscoitê,DESKTOP,0,1,0.0,7.0
2026-02-06,loja boali,MOBILE,0,2,0.0,6.0
2026-02-06,loja crocs blumenau,MOBILE,0,1,0.0,10.0
2026-02-06,loja da crocs em balneário camboriú,MOBILE,0,1,0.0,5.0
2026-02-06,loja da lilica ripilica,MOBILE,0,3,0.0,4.666666666666666
2026-02-06,loja da nba,DESKTOP,0,1,0.0,22.0
2026-02-06,loja da santa lolla,MOBILE,0,1,0.0,6.0
2026-02-06,loja da vans,MOBILE,0,3,0.0,6.666666666666667
2026-02-06,loja de vans,MOBILE,0,2,0.0,11.0
2026-02-06,loja giraffas,MOBILE,0,1,0.0,7.0
2026-02-06,loja lilica,MOBILE,0,2,0.0,7.0
2026-02-06,loja lilica e tigor,MOBILE,0,1,0.0,6.0
2026-02-06,loja lilica repilica,MOBILE,0,2,0.0,8.5
2026-02-06,loja lilica ripilica,MOBILE,0,6,0.0,7.833333333333333
2026-02-06,loja melissa joinville,MOBILE,0,1,0.0,11.0
2026-02-06,loja milon,MOBILE,0,1,0.0,7.0
2026-02-06,loja new balance,MOBILE,0,14,0.0,11.071428571428571
2026-02-06,loja petite jolie,MOBILE,0,2,0.0,13.0
2026-02-06,loja richard,MOBILE,0,1,0.0,10.0
2026-02-06,loja richards,MOBILE,0,2,0.0,6.0
2026-02-06,loja santa lolla balneario camboriu,MOBILE,0,1,0.0,5.0
2026-02-06,loja santa lolla shopping,DESKTOP,0,3,0.0,12.0
2026-02-06,loja santa lolla shopping,MOBILE,0,5,0.0,7.4
2026-02-06,loja taco,DESKTOP,0,1,0.0,8.0
2026-02-06,loja taco,MOBILE,0,2,0.0,5.0
2026-02-06,loja uvline,DESKTOP,0,1,0.0,39.0
2026-02-06,loja vans,DESKTOP,0,4,0.0,13.75
2026-02-06,loja vans,MOBILE,0,23,0.0,11.08695652173913
2026-02-06,loja vans,TABLET,0,4,0.0,7.75
2026-02-06,loja vans balneario camboriu,MOBILE,0,2,0.0,8.0
2026-02-06,loja vans perto de mim,MOBILE,0,1,0.0,1.0
2026-02-06,lojas balneario shopping,DESKTOP,0,1,0.0,9.0
2026-02-06,lojas balneario shopping,MOBILE,0,2,0.0,11.5
2026-02-06,lojas balneário shopping,DESKTOP,0,1,0.0,11.0
2026-02-06,lojas balneário shopping,MOBILE,0,1,0.0,13.0
2026-02-06,lojas canal concept,MOBILE,0,2,0.0,11.5
2026-02-06,lojas centauro,MOBILE,0,1,0.0,51.0
2026-02-06,lojas continente shopping,MOBILE,0,1,0.0,4.0
2026-02-06,lojas do balneário shopping,MOBILE,0,2,0.0,6.0
2026-02-06,lojas do nações shopping,MOBILE,0,1,0.0,7.0
2026-02-06,lojas do shopping continente,MOBILE,0,1,0.0,1.0
2026-02-06,lojas do shopping garten,MOBILE,0,1,0.0,9.0
2026-02-06,lojas do shopping garten joinville,MOBILE,0,9,0.0,10.555555555555555
2026-02-06,lojas do shopping neumarkt,MOBILE,0,1,0.0,1.0
2026-02-06,lojas do shopping neumarkt blumenau,MOBILE,0,1,0.0,1.0
2026-02-06,lojas garten,MOBILE,0,1,0.0,12.0
2026-02-06,lojas garten shopping,MOBILE,0,1,0.0,8.0
2026-02-06,lojas lilica ripilica,MOBILE,0,2,0.0,5.5
2026-02-06,lojas naçoes shopping,DESKTOP,0,1,0.0,10.0
2026-02-06,lojas naçoes shopping,MOBILE,0,1,0.0,11.0
2026-02-06,lojas neumarkt,DESKTOP,0,1,0.0,21.0
2026-02-06,lojas neumarkt,MOBILE,0,2,0.0,3.5
2026-02-06,lojas no continente shopping,MOBILE,0,1,0.0,1.0
2026-02-06,lojas no garten shopping,MOBILE,0,1,0.0,12.0
2026-02-06,lojas no nações shopping,MOBILE,0,1,0.0,11.0
2026-02-06,lojas no shopping balneario,MOBILE,0,1,0.0,10.0
2026-02-06,lojas santa lola,MOBILE,0,1,0.0,6.0
2026-02-06,lojas santa lolla,MOBILE,0,8,0.0,7.25
2026-02-06,lojas shopping balneário camboriú,MOBILE,0,1,0.0,8.0
2026-02-06,lojas shopping continente,MOBILE,0,1,0.0,3.0
2026-02-06,lojas shopping nações criciuma,MOBILE,0,1,0.0,11.0
2026-02-06,lojas shopping neumarkt,DESKTOP,0,1,0.0,10.0
2026-02-06,lojas shopping neumarkt,MOBILE,0,2,0.0,5.0
2026-02-06,lojas shopping neumarkt blumenau,MOBILE,0,2,0.0,8.0
2026-02-06,lojas shopping norte blumenau,MOBILE,0,1,0.0,2.0
2026-02-06,lojas taco,MOBILE,0,1,0.0,6.0
2026-02-06,lojas taco bell,MOBILE,0,1,0.0,4.0
2026-02-06,lojas vans,MOBILE,0,3,0.0,11.666666666666666
2026-02-06,lojas vans shopping,MOBILE,0,2,0.0,5.0
2026-02-06,loungerie franquia,DESKTOP,0,1,0.0,4.0
2026-02-06,loungerie shopping,DESKTOP,0,1,0.0,4.0
2026-02-06,luiza barcelos franquia,MOBILE,0,1,0.0,13.0
2026-02-06,maior shopping blumenau,DESKTOP,0,1,0.0,9.0
2026-02-06,maior shopping de criciúma,MOBILE,0,1,0.0,10.0
2026-02-06,maior shopping de joinville,DESKTOP,0,2,0.0,16.5
2026-02-06,maior shopping de joinville,MOBILE,0,2,0.0,11.5
2026-02-06,maior shopping de santa catarina,MOBILE,0,4,0.0,11.75
2026-02-06,maior shopping joinville,MOBILE,0,1,0.0,8.0
2026-02-06,maiores shoppings de santa catarina,MOBILE,0,1,0.0,9.0
2026-02-06,marca de roupa richards,MOBILE,0,1,0.0,5.0
2026-02-06,marca de sapato brasileira,MOBILE,0,1,0.0,1.0
2026-02-06,marca de sapatos brasileira,MOBILE,0,1,0.0,1.0
2026-02-06,marca forum,MOBILE,0,3,0.0,7.0
2026-02-06,marca richards,DESKTOP,0,2,0.0,9.0
2026-02-06,marca santa lolla,MOBILE,0,5,0.0,5.8
2026-02-06,marcas de sapatos brasileiros,MOBILE,0,1,0.0,1.0
2026-02-06,maria filo lojas,MOBILE,0,1,0.0,62.0
2026-02-06,maria filo norte shopping,MOBILE,0,1,0.0,12.0
2026-02-06,materiais escolares,MOBILE,0,1,0.0,1.0
2026-02-06,material escolar,MOBILE,0,1,0.0,1.0
2026-02-06,"megasaledays or ""mega sale days"" or megasaledays.com",MOBILE,0,2,0.0,7.0
2026-02-06,"megasaledays.com or ""mega sale days"" or megasaledays",DESKTOP,0,1,0.0,8.0
2026-02-06,"megasaledays.com or ""mega sale days"" or megasaledays",MOBILE,0,2,0.0,9.0
2026-02-06,"megasaledays.com or megasaledays or ""mega sale days""",DESKTOP,0,1,0.0,10.0
2026-02-06,"megasaledays.com or megasaledays or ""mega sale days""",MOBILE,0,2,0.0,8.0
2026-02-06,melhor shopping de criciúma,MOBILE,0,1,0.0,12.0
2026-02-06,melissa balneario shopping,MOBILE,0,1,0.0,10.0
2026-02-06,melissa clube,DESKTOP,0,1,0.0,23.0
2026-02-06,melissa continente shopping,MOBILE,0,1,0.0,12.0
2026-02-06,melissa joinville,MOBILE,0,4,0.0,10.75
2026-02-06,melissa shopping continente,MOBILE,0,2,0.0,9.5
2026-02-06,mercado shopping continente,MOBILE,0,1,0.0,1.0
2026-02-06,moda praia blue beach,DESKTOP,0,1,0.0,67.0
2026-02-06,montana gril,MOBILE,0,1,0.0,6.0
2026-02-06,montana grill,MOBILE,0,3,0.0,8.0
2026-02-06,montanha grill,MOBILE,0,1,0.0,4.0
2026-02-06,mundo jurássico,DESKTOP,0,1,0.0,1.0
2026-02-06,mundo verde americas shopping,MOBILE,0,1,0.0,11.0
2026-02-06,nacoes,DESKTOP,0,3,0.0,4.0
2026-02-06,nacoes,MOBILE,0,4,0.0,8.0
2026-02-06,nacoes criciuma,DESKTOP,0,1,0.0,4.0
2026-02-06,nacoes shoping,DESKTOP,0,1,0.0,5.0
2026-02-06,nacoes shopping,DESKTOP,0,11,0.0,4.818181818181818
2026-02-06,nacoes shopping,MOBILE,0,23,0.0,5.434782608695652
2026-02-06,narbona restaurante,MOBILE,0,2,0.0,9.0
2026-02-06,naçoes,MOBILE,0,1,0.0,4.0
2026-02-06,naçoes shopping,DESKTOP,0,5,0.0,7.0
2026-02-06,nações,DESKTOP,0,1,0.0,1.0
2026-02-06,nações,MOBILE,0,1,0.0,10.0
2026-02-06,nações shopping,DESKTOP,0,48,0.0,7.833333333333333
2026-02-06,nações shopping,MOBILE,0,31,0.0,6.548387096774194
2026-02-06,nações shopping criciuma,DESKTOP,0,7,0.0,4.285714285714286
2026-02-06,nações shopping criciuma,MOBILE,0,8,0.0,5.5
2026-02-06,nações shopping criciúma,MOBILE,0,2,0.0,4.5
2026-02-06,nba store camboriu,MOBILE,0,1,0.0,8.0
2026-02-06,neumarket,DESKTOP,0,2,0.0,7.0
2026-02-06,neumarket,MOBILE,0,1,0.0,10.0
2026-02-06,neumarkt,DESKTOP,0,10,0.0,7.3
2026-02-06,neumarkt,MOBILE,0,3,0.0,7.0
2026-02-06,neumarkt shopping,DESKTOP,0,7,0.0,7.428571428571429
2026-02-06,neumarkt shopping,MOBILE,0,6,0.0,8.5
2026-02-06,neumarkt shopping blumenau,DESKTOP,0,1,0.0,7.0
2026-02-06,neumarkt shopping blumenau,MOBILE,0,6,0.0,7.333333333333333
2026-02-06,neumarkt shopping lojas,MOBILE,0,1,0.0,10.0
2026-02-06,new balance loja,MOBILE,0,4,0.0,12.0
2026-02-06,newark shopping center,MOBILE,0,1,0.0,9.0
2026-02-06,newmarkt,DESKTOP,0,1,0.0,6.0
2026-02-06,noir cacau,MOBILE,0,1,0.0,5.0
2026-02-06,norte shopping blumenau,DESKTOP,0,10,0.0,5.2
2026-02-06,norte shopping blumenau,MOBILE,0,5,0.0,9.8
2026-02-06,norte shopping em blumenau,MOBILE,0,1,0.0,3.0
2026-02-06,norte shpping,MOBILE,0,1,0.0,7.0
2026-02-06,north shopping blumenau,DESKTOP,0,1,0.0,7.0
2026-02-06,o que fazer em balneario com crianças,DESKTOP,0,1,0.0,10.0
2026-02-06,o que que tem no shopping,MOBILE,0,2,0.0,11.0
2026-02-06,oaklen,DESKTOP,0,1,0.0,11.0
2026-02-06,onde fica o continente shopping,MOBILE,0,1,0.0,1.0
2026-02-06,ophicina,DESKTOP,0,1,0.0,6.0
2026-02-06,ophicina,MOBILE,0,1,0.0,48.0
2026-02-06,ophicina continente shopping,MOBILE,0,2,0.0,8.5
2026-02-06,otica diniz,DESKTOP,0,20,0.0,11.3
2026-02-06,otica diniz,MOBILE,0,10,0.0,12.3
2026-02-06,oticas dinis,DESKTOP,0,3,0.0,12.0
2026-02-06,oticas diniz,DESKTOP,0,116,0.0,11.112068965517242
2026-02-06,oticas diniz,MOBILE,0,1,0.0,4.0
2026-02-06,pao de lo balneario,MOBILE,0,2,0.0,9.0
2026-02-06,papel craft leblon,DESKTOP,0,1,0.0,8.0
2026-02-06,paris 6 balneario,MOBILE,0,3,0.0,10.0
2026-02-06,paris 6 balneario camboriu,MOBILE,0,2,0.0,5.5
2026-02-06,paris 6 balneário camboriú,MOBILE,0,3,0.0,12.0
2026-02-06,paris 6 bistro balneario camboriu fotos,MOBILE,0,1,0.0,11.0
2026-02-06,paris 6 bistro balneario camboriu menu,MOBILE,0,1,0.0,10.0
2026-02-06,paris 6 cafe,DESKTOP,0,1,0.0,20.0
2026-02-06,paris 6 cafe,MOBILE,0,1,0.0,16.0
2026-02-06,paris 6 cafe,TABLET,0,1,0.0,11.0
2026-02-06,paris restaurante,DESKTOP,0,1,0.0,10.0
2026-02-06,passaporte garten,DESKTOP,0,3,0.0,6.0
2026-02-06,passaporte garten,MOBILE,0,1,0.0,5.0
2026-02-06,pep garten shopping,DESKTOP,0,1,0.0,8.0
2026-02-06,pep garten shopping,MOBILE,0,1,0.0,6.0
2026-02-06,petit jolie lojas,MOBILE,0,1,0.0,14.0
2026-02-06,petite jolie norte shopping,MOBILE,0,1,0.0,13.0
2026-02-06,pizza hut franquia,MOBILE,0,2,0.0,29.0
2026-02-06,piźza hut,MOBILE,0,2,0.0,6.0
2026-02-06,policia federal de joinville,MOBILE,0,1,0.0,12.0
2026-02-06,policia federal garten,DESKTOP,0,1,0.0,7.0
2026-02-06,policia federal garten shopping,MOBILE,0,1,0.0,8.0
2026-02-06,policia federal joinville garten,DESKTOP,0,2,0.0,5.5
2026-02-06,policia federal joinville garten,MOBILE,0,2,0.0,7.5
2026-02-06,policia federal joinville garten shopping,MOBILE,0,5,0.0,7.6
2026-02-06,policia federal joinville sc,MOBILE,0,6,0.0,12.0
2026-02-06,policia federal passaporte joinville,MOBILE,0,1,0.0,10.0
2026-02-06,policia federal shopping garten,MOBILE,0,1,0.0,3.0
2026-02-06,polícia federal garten shopping,MOBILE,0,2,0.0,8.0
2026-02-06,polícia federal joinville,MOBILE,0,4,0.0,10.5
2026-02-06,polícia federal joinville garten shopping telefone,MOBILE,0,4,0.0,11.5
2026-02-06,polícia federal nações shopping telefone,MOBILE,0,1,0.0,2.0
2026-02-06,polícia federal passaporte joinville,DESKTOP,0,1,0.0,1.0
2026-02-06,popeyes joinville,MOBILE,0,3,0.0,7.666666666666667
2026-02-06,portal almeida,DESKTOP,0,1,0.0,9.0
2026-02-06,portal almeida,MOBILE,0,4,0.0,8.75
2026-02-06,praça de alimentação continente shopping,MOBILE,0,3,0.0,4.0
2026-02-06,praça de alimentação shopping continente,DESKTOP,0,1,0.0,8.0
2026-02-06,praça de alimentação shopping continente,MOBILE,0,1,0.0,8.0
2026-02-06,precolandia av cursino,MOBILE,0,1,0.0,6.0
2026-02-06,preço estacionamento balneario shopping,MOBILE,0,2,0.0,8.0
2026-02-06,preço estacionamento shopping balneário camboriú,MOBILE,0,1,0.0,10.0
2026-02-06,preçolandia lojas shopping,MOBILE,0,2,0.0,7.0
2026-02-06,preçolandia mais próxima,MOBILE,0,1,0.0,9.0
2026-02-06,preçolandia shopping itaquera,MOBILE,0,1,0.0,7.0
2026-02-06,pro quality premium,MOBILE,0,2,0.0,10.0
2026-02-06,promoção continente shopping,MOBILE,0,1,0.0,1.0
2026-02-06,promoção shopping garten joinville,MOBILE,0,1,0.0,6.0
2026-02-06,promoção shopping neumarkt,DESKTOP,0,1,0.0,7.0
2026-02-06,proquality premium,DESKTOP,0,1,0.0,7.0
2026-02-06,proquality premium,MOBILE,0,2,0.0,8.0
2026-02-06,quais são as lojas,MOBILE,0,1,0.0,9.0
2026-02-06,qual maior shopping de santa catarina,MOBILE,0,1,0.0,1.0
2026-02-06,qual melhor shopping de florianópolis,MOBILE,0,1,0.0,1.0
2026-02-06,qual o maior shopping de balneário camboriú,MOBILE,0,1,0.0,10.0
2026-02-06,qual o maior shopping de blumenau,MOBILE,0,3,0.0,4.333333333333334
2026-02-06,qual o maior shopping de joinville,MOBILE,0,1,0.0,9.0
2026-02-06,qual o maior shopping de santa catarina,DESKTOP,0,1,0.0,1.0
2026-02-06,qual o maior shopping de santa catarina,MOBILE,0,3,0.0,1.0
2026-02-06,qual é o maior shopping de blumenau,MOBILE,0,1,0.0,1.0
2026-02-06,quantos shopping tem em balneário camboriú,DESKTOP,0,1,0.0,9.0
2026-02-06,quantos shopping tem em balneário camboriú,MOBILE,0,2,0.0,8.0
2026-02-06,quantos shopping tem em blumenau,MOBILE,0,3,0.0,5.333333333333333
2026-02-06,quantos shopping tem em joinville,MOBILE,0,7,0.0,6.285714285714286
2026-02-06,quantos shoppings existem no brasil,MOBILE,0,1,0.0,12.0
2026-02-06,quantos shoppings tem em balneário camboriú,MOBILE,0,4,0.0,6.25
2026-02-06,quantos shoppings tem em blumenau,MOBILE,0,1,0.0,5.0
2026-02-06,quantos shoppings tem em joinville,DESKTOP,0,1,0.0,6.0
2026-02-06,quantos shoppings tem em joinville,MOBILE,0,1,0.0,4.0
2026-02-06,que horas abre o shopping de balneário camboriú,MOBILE,0,1,0.0,13.0
2026-02-06,que horas fecha a policia federal,MOBILE,0,2,0.0,13.0
2026-02-06,quem disse berenice lojas,DESKTOP,0,1,0.0,93.0
